item_id,item_name,slug,channel,video_id,start_seconds,end_seconds,mentions,ambiguous,matched_by,cite_url
33669,Vengeful Gladiator's Cleaver,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,162,257,2,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=162s
33669,Vengeful Gladiator's Cleaver,darkest-enhancement-shaman-t6-bis,Darkest_TV,2d-1x_z7NdE,565,630,1,no,name,https://www.youtube.com/watch?v=2d-1x_z7NdE&t=565s
33669,Vengeful Gladiator's Cleaver,jambrosay-enhancement-shaman-p3-p4-loot,Jambrosay,hfmde-xAD4w,786,851,1,no,name,https://www.youtube.com/watch?v=hfmde-xAD4w&t=786s
34009,Hammer of Judgement,knot-phase-3-loot-mount-hyjal-part-1,Knot,Q3IBV56JaGk,2916,2981,1,no,name,https://www.youtube.com/watch?v=Q3IBV56JaGk&t=2916s
34010,Pepe's Shroud of Pacification,griftin-feral-druid-p3-loot-guide,Griftin,Flgbx9eII7U,295,360,1,no,name,https://www.youtube.com/watch?v=Flgbx9eII7U&t=295s
34010,Pepe's Shroud of Pacification,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,812,877,1,no,name,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=812s
34010,Pepe's Shroud of Pacification,warriortsw-prot-warrior-t6-bis,WarriorTSW,UtlTgvE_vvA,2208,2273,1,yes,alias,https://www.youtube.com/watch?v=UtlTgvE_vvA&t=2208s
34012,Shroud of the Final Stand,zatar-black-temple-item-priority,Zatar (Classic Wow Builds),6SWlWDYTkvU,31,96,1,no,name,https://www.youtube.com/watch?v=6SWlWDYTkvU&t=31s
38290,Dark Iron Smoking Pipe,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,1114,1179,1,no,name,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=1114s
38290,Dark Iron Smoking Pipe,subtlefw-prot-paladin-p3-bis,SubtleFW,ZVALsT8eZOQ,1489,1554,1,no,name,https://www.youtube.com/watch?v=ZVALsT8eZOQ&t=1489s
